wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
0.8410138248494432,4997.016157611979,A,biosphere_off,1e-07,1.8e-06,0.0
0.8494661543092753,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
0.8580034310924293,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
0.8666265089336976,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
0.8753362501480506,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
0.8841335257168677,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
0.8930192153750367,4997.371553294971,A,biosphere_off,1e-07,1.8e-06,0.0
0.9019942076989285,5009.478126612262,A,biosphere_off,1e-07,1.8e-06,0.0
0.9110594001952544,5022.380576065306,A,biosphere_off,1e-07,1.8e-06,0.0
0.9202156993908187,5032.9075864480765,A,biosphere_off,1e-07,1.8e-06,0.0
0.929464020923171,5039.774810896349,A,biosphere_off,1e-07,1.8e-06,0.0
0.9388052896321716,5042.484914317536,A,biosphere_off,1e-07,1.8e-06,0.0
0.9482404396524757,5040.805400515313,A,biosphere_off,1e-07,1.8e-06,0.0
0.9577704145069481,5034.6337171917785,A,biosphere_off,1e-07,1.8e-06,0.0
0.9673961672010158,5024.059168318677,A,biosphere_off,1e-07,1.8e-06,0.0
0.9771186603179698,5009.765507422966,A,biosphere_off,1e-07,1.8e-06,0.0
0.9869388661152239,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
0.9968577666215412,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.0068763537352383,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.0169956293233753,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.0272166053219438,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.0375403038370612,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.0479677572471822,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.0585000083063374,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.0691381102484092,4999.494702936755,A,biosphere_off,1e-07,1.8e-06,0.0
1.0798831268924576,5015.3883548446,A,biosphere_off,1e-07,1.8e-06,0.0
1.0907361327491005,5030.305826117908,A,biosphere_off,1e-07,1.8e-06,0.0
1.1016982131279685,5042.798947081366,A,biosphere_off,1e-07,1.8e-06,0.0
1.112770464246234,5052.365345107441,A,biosphere_off,1e-07,1.8e-06,0.0
1.1239539933382359,5058.780401111717,A,biosphere_off,1e-07,1.8e-06,0.0
1.135249918766203,5061.900239841574,A,biosphere_off,1e-07,1.8e-06,0.0
1.1466593701320915,5061.607775772691,A,biosphere_off,1e-07,1.8e-06,0.0
1.1581834883905457,5057.798471626116,A,biosphere_off,1e-07,1.8e-06,0.0
1.1698234259629954,5050.380760862796,A,biosphere_off,1e-07,1.8e-06,0.0
1.1815803468528974,5039.293217148031,A,biosphere_off,1e-07,1.8e-06,0.0
1.1934554267621382,5024.58084650593,A,biosphere_off,1e-07,1.8e-06,0.0
1.2054498532086049,5006.785038946226,A,biosphere_off,1e-07,1.8e-06,0.0
1.2175648256449372,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
