wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
1.5324271016465012,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.547828250062356,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.563384182593078,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.579096454844884,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.5949666380580922,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.6109963192642498,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.6271871014448354,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.643540603691559,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.6600584613682736,5002.418012499322,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.6767423262745118,5017.356817466998,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.6935938668106674,5031.597386250132,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.7106147681448367,5044.76664474329,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.7278067323813378,5056.755193765487,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.7451714787309207,5067.498701416554,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.7627107436826912,5076.944907567483,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.7804262811777603,5085.045402623782,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.7983198627846408,5091.752834950125,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.8163932778764047,5097.019922027817,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.8346483338096222,5100.799109122275,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.8530868561050995,5103.042470209842,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.8717106886304313,5103.701731366094,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.8905216937843905,5102.728460133714,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.909521752683168,5100.0747088298185,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.9287127653484872,5095.694911997026,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.9480966508976074,5089.550638362871,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
