time_hours,EF_NUV,n_O3_cm3,n_CH4_cm3,n_OH_cm3,vmr_O3,vmr_CH4,vmr_OH,dO3_frac,dCH4_frac,dOH_frac
19.473736868434216,1.0,85236413869.14374,528097710872.0551,294079.2240872121,2.9000914523027756e-07,1.7968044263710352e-06,1.0005778110098286e-12,-0.03330284923240815,-0.0017753186827582567,0.0005778110098287202
19.486743371685844,1.0,85236420456.71994,528097696172.0685,294079.22375487833,2.900091676439064e-07,1.7968043763556677e-06,1.000577809879093e-12,-0.03330277452031204,-0.0017753464690734978,0.0005778098790932357
19.499749874937468,1.0,85236427044.17361,528097681472.0823,294079.22342255147,2.9000919005711836e-07,1.7968043263403018e-06,1.0005778087483812e-12,-0.03330269980960556,-0.0017753742553879314,0.0005778087483813187
19.512756378189096,1.0,85236433631.50475,528097666772.0965,294079.22309023165,2.9000921246991333e-07,1.7968042763249372e-06,1.0005778076176932e-12,-0.03330262510028889,-0.0017754020417015573,0.0005778076176933653
19.52576288144072,1.0,85236440218.71335,528097652072.11115,294079.22275791876,2.9000923488229145e-07,1.7968042263095742e-06,1.000577806487029e-12,-0.03330255039236186,-0.0017754298280143756,0.0005778064870289795
19.538769384692348,1.0,85236446805.79941,528097637372.1262,294079.22242561285,2.900092572942526e-07,1.7968041762942125e-06,1.0005778053563882e-12,-0.03330247568582463,-0.0017754576143263862,0.0005778053563883591
19.55177588794397,1.0,85236453392.76295,528097622672.14166,294079.22209331393,2.9000927970579695e-07,1.7968041262788522e-06,1.0005778042257714e-12,-0.03330240098067687,-0.001775485400637705,0.0005778042257715043
19.564782391195596,1.0,85236459979.60396,528097607972.1576,294079.221761022,2.900093021169243e-07,1.7968040762634934e-06,1.0005778030951783e-12,-0.03330232627691892,-0.0017755131869481003,0.0005778030951784151
19.577788894447224,1.0,85236466566.32245,528097593272.17395,294079.221428737,2.9000932452763485e-07,1.796804026248136e-06,1.0005778019646088e-12,-0.033302251574550426,-0.0017755409732576883,0.0005778019646088934
19.590795397698848,1.0,85236473152.9184,528097578572.19073,294079.221096459,2.900093469379285e-07,1.7968039762327804e-06,1.0005778008340631e-12,-0.033302176873571745,-0.0017755687595664687,0.0005778008340633352
19.603801900950476,1.0,85236479739.39185,528097563872.2079,294079.220764188,2.900093693478053e-07,1.7968039262174259e-06,1.0005777997035413e-12,-0.03330210217398235,-0.0017755965458745569,0.0005777997035413446
19.6168084042021,1.0,85236486325.74277,528097549172.2255,294079.2204319239,2.9000939175726524e-07,1.7968038762020728e-06,1.000577798573043e-12,-0.03330202747578259,-0.001775624332181722,0.0005777985730431195
19.629814907453728,1.0,85236492911.97118,528097534472.2436,294079.22009966685,2.9000941416630833e-07,1.7968038261867214e-06,1.0005777974425685e-12,-0.03330195277897229,-0.0017756521184880796,0.00057779744256866
19.642821410705352,1.0,85236499498.07707,528097519772.262,294079.21976741677,2.900094365749346e-07,1.7968037761713713e-06,1.000577796312118e-12,-0.03330187808355146,-0.001775679904793745,0.000577796312117966
19.65582791395698,1.0,85236506084.06046,528097505072.28094,294079.21943517367,2.90009458983144e-07,1.7968037261560227e-06,1.000577795181691e-12,-0.03330180338952009,-0.0017757076910984873,0.0005777951816910376
19.668834417208604,1.0,85236512669.92133,528097490372.3003,294079.2191029375,2.9000948139093653e-07,1.7968036761406755e-06,1.0005777940512875e-12,-0.03330172869687818,-0.0017757354774024221,0.0005777940512876767
19.681840920460232,1.0,85236519255.65968,528097475672.32,294079.2187707083,2.900095037983123e-07,1.7968036261253299e-06,1.000577792920908e-12,-0.033301654005625736,-0.0017757632637056648,0.0005777929209080813
19.694847423711856,1.0,85236525841.27554,528097460972.3402,294079.21843848616,2.9000952620527125e-07,1.7968035761099857e-06,1.0005777917905524e-12,-0.033301579315762574,-0.0017757910500079844,0.0005777917905524496
19.707853926963484,1.0,85236532426.7689,528097446272.3608,294079.2181062709,2.9000954861181337e-07,1.7968035260946428e-06,1.00057779066022e-12,-0.03330150462728871,-0.0017758188363096118,0.0005777906602201872
19.720860430215108,1.0,85236539012.13977,528097431572.38184,294079.21777406265,2.9000957101793875e-07,1.7968034760793013e-06,1.0005777895299118e-12,-0.03330142994020413,-0.0017758466226103161,0.0005777895299118886
19.733866933466736,1.0,85236545597.38814,528097416872.40326,294079.2174418614,2.9000959342364733e-07,1.7968034260639614e-06,1.0005777883996273e-12,-0.03330135525450884,-0.0017758744089103285,0.0005777883996273554
19.74687343671836,1.0,85236552182.51399,528097402172.4252,294079.2171096671,2.9000961582893907e-07,1.7968033760486231e-06,1.0005777872693664e-12,-0.03330128057020301,-0.0017759021952094176,0.0005777872693663898
19.759879939969988,1.0,85236558767.51736,528097387472.44745,294079.21677747974,2.900096382338141e-07,1.796803326033286e-06,1.000577786139129e-12,-0.0333012058872863,-0.0017759299815078148,0.0005777861391291897
19.77288644322161,1.0,85236565352.39825,528097372772.47015,294079.2164452994,2.900096606382724e-07,1.7968032760179502e-06,1.0005777850089156e-12,-0.033301131205758706,-0.0017759577678054042,0.0005777850089157552
19.785892946473236,1.0,85236571937.15665,528097358072.49335,294079.216113126,2.900096830423139e-07,1.7968032260026162e-06,1.000577783878726e-12,-0.033301056525620404,-0.0017759855541020708,0.0005777838787260862
19.79889944972486,1.0,85236578521.79256,528097343372.5169,294079.21578095964,2.9000970544593863e-07,1.7968031759872835e-06,1.0005777827485602e-12,-0.03330098184687121,-0.001776013340398045,0.0005777827485601828
19.81190595297649,1.0,85236585106.30598,528097328672.5409,294079.2154488002,2.9000972784914667e-07,1.7968031259719522e-06,1.0005777816184178e-12,-0.033300907169511146,-0.0017760411266932116,0.0005777816184178469
19.824912456228112,1.0,85236591690.69691,528097313972.56537,294079.2151166477,2.900097502519379e-07,1.7968030759566226e-06,1.0005777804882992e-12,-0.03330083249354036,-0.0017760689129874554,0.0005777804882992765
19.83791895947974,1.0,85236598274.96538,528097299272.5902,294079.2147845022,2.900097726543124e-07,1.7968030259412941e-06,1.0005777793582043e-12,-0.03330075781895852,-0.0017760966992810068,0.0005777793582044717
19.850925462731364,1.0,85236604859.11137,528097284572.6155,294079.2144523637,2.900097950562703e-07,1.7968029759259673e-06,1.0005777782281332e-12,-0.033300683145765626,-0.0017761244855737507,0.0005777782281334324
19.863931965982992,1.0,85236611443.13487,528097269872.6412,294079.2141202322,2.900098174578114e-07,1.7968029259106418e-06,1.000577777098086e-12,-0.03330060847396202,-0.0017761522718656869,0.0005777770980861587
19.876938469234616,1.0,85236618027.03592,528097255172.66736,294079.2137881076,2.9000983985893586e-07,1.796802875895318e-06,1.0005777759680623e-12,-0.03330053380354718,-0.0017761800581567002,0.0005777759680624525
19.889944972486244,1.0,85236624610.81448,528097240472.6939,294079.21345599,2.9000986225964357e-07,1.7968028258799953e-06,1.0005777748380623e-12,-0.03330045913452146,-0.0017762078444470213,0.0005777748380625118
19.90295147573787,1.0,85236631194.47058,528097225772.7209,294079.2131238794,2.900098846599346e-07,1.7968027758646742e-06,1.0005777737080861e-12,-0.03330038446688468,-0.001776235630736535,0.0005777737080863367
19.915957978989496,1.0,85236637778.00421,528097211072.7483,294079.21279177576,2.9000990705980896e-07,1.7968027258493546e-06,1.0005777725781338e-12,-0.03330030980063685,-0.0017762634170252409,0.0005777725781339272
19.92896448224112,1.0,85236644361.41539,528097196372.7761,294079.2124596791,2.9000992945926666e-07,1.7968026758340362e-06,1.000577771448205e-12,-0.03330023513577778,-0.0017762912033131393,0.0005777714482052831
19.94197098549275,1.0,85236650944.70409,528097181672.8044,294079.2121275894,2.9000995185830767e-07,1.7968026258187196e-06,1.0005777703183e-12,-0.033300160472307834,-0.00177631898960023,0.0005777703183002066
19.954977488744372,1.0,85236657527.87035,528097166972.83307,294079.21179550665,2.9000997425693204e-07,1.7968025758034042e-06,1.0005777691884187e-12,-0.03330008581022648,-0.001776346775886513,0.0005777691884188957
19.967983991996,1.0,85236664110.91414,528097152272.8622,294079.2114634309,2.900099966551398e-07,1.7968025257880905e-06,1.0005777680585613e-12,-0.03330001114953408,-0.0017763745621719887,0.0005777680585613503
19.98099049524762,1.0,85236670693.83548,528097137572.8917,294079.2111313621,2.900100190529309e-07,1.796802475772778e-06,1.0005777669287275e-12,-0.03329993649023044,-0.0017764023484566566,0.0005777669287275705
19.99399699849925,1.0,85236677276.63435,528097122872.9217,294079.2107993003,2.900100414503053e-07,1.7968024257574672e-06,1.0005777657989173e-12,-0.033299861832315744,-0.001776430134740517,0.0005777657989173582
20.007003501750873,1.0,85236683859.31079,528097108172.9521,294079.21046724543,2.900100638472631e-07,1.7968023757421575e-06,1.0005777646691308e-12,-0.03329978717578965,-0.0017764579210235699,0.0005777646691309114
20.0200100050025,1.0,85236690441.86479,528097093472.9829,294079.21013519756,2.9001008624380433e-07,1.7968023257268495e-06,1.000577763539368e-12,-0.03329971252065215,-0.001776485707305815,0.0005777635393682302
20.033016508254125,1.0,85236697024.29633,528097078773.01416,294079.2098031566,2.900101086399289e-07,1.796802275711543e-06,1.000577762409629e-12,-0.03329963786690359,-0.0017765134935872526,0.0005777624096291165
20.046023011505753,1.0,85236703606.60542,528097064073.04584,294079.2094711227,2.900101310356369e-07,1.7968022256962378e-06,1.000577761279914e-12,-0.03329956321454363,-0.0017765412798678825,0.0005777612799139663
20.059029514757377,1.0,85236710188.79208,528097049373.07794,294079.20913909574,2.9001015343092834e-07,1.796802175680934e-06,1.0005777601502223e-12,-0.03329948856357227,-0.001776569066147705,0.0005777601502223838
20.072036018009005,1.0,85236716770.85631,528097034673.1105,294079.20880707575,2.9001017582580317e-07,1.7968021256656318e-06,1.0005777590205545e-12,-0.0332994139139895,-0.0017765968524267198,0.0005777590205545667
20.08504252126063,1.0,85236723352.7981,528097019973.14343,294079.20847506274,2.900101982202614e-07,1.796802075650331e-06,1.0005777578909103e-12,-0.033299339265795334,-0.001776624638704927,0.0005777578909105152
20.098049024512257,1.0,85236729934.61745,528097005273.17676,294079.20814305666,2.9001022061430307e-07,1.7968020256350315e-06,1.00057775676129e-12,-0.033299264618989764,-0.0017766524249824421,0.0005777567612900312
20.11105552776388,1.0,85236736516.31436,528096990573.2106,294079.20781105757,2.9001024300792814e-07,1.7968019756197337e-06,1.0005777556316933e-12,-0.03329918997357279,-0.001776680211259034,0.0005777556316933128
20.12406203101551,1.0,85236743097.88885,528096975873.2448,294079.20747906546,2.9001026540113675e-07,1.7968019256044374e-06,1.0005777545021202e-12,-0.03329911532954424,-0.0017767079975348186,0.0005777545021203599
20.137068534267133,1.0,85236749679.34093,528096961173.2795,294079.20714708033,2.9001028779392877e-07,1.7968018755891424e-06,1.0005777533725711e-12,-0.03329904068690411,-0.0017767357838097955,0.0005777533725711726
20.15007503751876,1.0,85236756260.67056,528096946473.3145,294079.2068151022,2.900103101863042e-07,1.7968018255738486e-06,1.0005777522430457e-12,-0.033298966045652585,-0.00177676357008408,0.0005777522430457508
20.163081540770385,1.0,85236762841.87778,528096931773.35004,294079.206483131,2.9001033257826317e-07,1.7968017755585567e-06,1.0005777511135437e-12,-0.03329889140578948,-0.0017767913563574416,0.0005777511135438964
20.176088044022013,1.0,85236769422.96257,528096917073.386,294079.20615116676,2.9001035496980556e-07,1.796801725543266e-06,1.0005777499840657e-12,-0.033298816767314804,-0.0017768191426299957,0.0005777499840658078
20.189094547273633,1.0,85236776003.92496,528096902373.4223,294079.2058192095,2.9001037736093146e-07,1.7968016755279767e-06,1.0005777488546114e-12,-0.03329874213022837,-0.0017768469289018577,0.0005777488546114846
20.20210105052526,1.0,85236782584.76491,528096887673.4591,294079.2054872592,2.9001039975164084e-07,1.7968016255126889e-06,1.0005777477251807e-12,-0.03329866749453054,-0.0017768747151727965,0.0005777477251807289
20.21510755377689,1.0,85236789165.48247,528096872973.4963,294079.20515531587,2.9001042214193375e-07,1.7968015754974025e-06,1.0005777465957736e-12,-0.033298592860220785,-0.0017769025014430432,0.0005777465957737388
20.228114057028513,1.0,85236795746.0776,528096858273.53394,294079.2048233796,2.900104445318102e-07,1.7968015254821178e-06,1.0005777454663906e-12,-0.033298518227299456,-0.0017769302877123669,0.0005777454663907122
20.24112056028014,1.0,85236802326.55032,528096843573.57196,294079.20449145016,2.9001046692127e-07,1.7968014754668342e-06,1.000577744337031e-12,-0.033298443595766544,-0.0017769580739809983,0.0005777443370310552
20.254127063531765,1.0,85236808906.90065,528096828873.6105,294079.2041595277,2.900104893103135e-07,1.7968014254515523e-06,1.0005777432076951e-12,-0.033298368965621716,-0.001776985860248707,0.0005777432076951637
20.267133566783393,1.0,85236815487.12857,528096814173.64935,294079.2038276123,2.9001051169894045e-07,1.7968013754362716e-06,1.000577742078383e-12,-0.03329829433686514,-0.0017770136465157234,0.0005777420783830378
20.280140070035017,1.0,85236822067.23409,528096799473.6887,294079.2034957038,2.90010534087151e-07,1.7968013254209927e-06,1.0005777409490946e-12,-0.03329821970949681,-0.0017770414327818167,0.0005777409490946774
20.293146573286645,1.0,85236828647.2172,528096784773.72845,294079.20316380233,2.9001055647494497e-07,1.796801275405715e-06,1.00057773981983e-12,-0.033298145083516736,-0.0017770692190472177,0.0005777398198300825
20.30615307653827,1.0,85236835227.07791,528096770073.7687,294079.2028319078,2.900105788623226e-07,1.796801225390439e-06,1.000577738690589e-12,-0.033298070458924744,-0.001777097005311696,0.0005777386905890552
20.319159579789897,1.0,85236841806.81624,528096755373.80927,294079.2025000202,2.9001060124928375e-07,1.796801175375164e-06,1.0005777375613716e-12,-0.03329799583572082,-0.0017771247915754817,0.0005777375613717934
20.33216608304152,1.0,85236848386.43217,528096740673.85034,294079.20216813957,2.900106236358285e-07,1.796801125359891e-06,1.000577736432178e-12,-0.03329792121390498,-0.0017771525778383448,0.0005777364321780991
20.34517258629315,1.0,85236854965.9257,528096725973.8918,294079.201836266,2.900106460219568e-07,1.796801075344619e-06,1.0005777353030082e-12,-0.03329784659347739,-0.0017771803641005155,0.0005777353030083684
20.358179089544773,1.0,85236861545.29686,528096711273.93365,294079.2015043993,2.900106684076687e-07,1.7968010253293485e-06,1.000577734173862e-12,-0.0332977719744377,-0.0017772081503618787,0.0005777341738622052
20.3711855927964,1.0,85236868124.54562,528096696573.97595,294079.2011725396,2.900106907929642e-07,1.7968009753140795e-06,1.0005777330447397e-12,-0.033297697356786095,-0.0017772359366224344,0.0005777330447398076
20.384192096048025,1.0,85236874703.67201,528096681874.01874,294079.20084068686,2.900107131778433e-07,1.7968009252988122e-06,1.000577731915641e-12,-0.03329762274052239,-0.001777263722882067,0.0005777319156409775
20.397198599299653,1.0,85236881282.67601,528096667174.0619,294079.2005088411,2.9001073556230595e-07,1.7968008752835462e-06,1.0005777307865659e-12,-0.03329754812564677,-0.0017772915091410072,0.0005777307865659129
20.410205102551274,1.0,85236887861.55763,528096652474.10547,294079.20017700235,2.900107579463523e-07,1.7968008252682816e-06,1.0005777296575146e-12,-0.033297473512159045,-0.0017773192953991401,0.0005777296575148119
20.4232116058029,1.0,85236894440.31688,528096637774.1495,294079.1998451705,2.9001078032998224e-07,1.7968007752530183e-06,1.000577728528487e-12,-0.033297398900059234,-0.0017773470816564653,0.0005777285284870805
20.436218109054526,1.0,85236901018.95375,528096623074.194,294079.19951334567,2.900108027131958e-07,1.796800725237757e-06,1.0005777273994832e-12,-0.03329732428934732,-0.0017773748679128676,0.0005777273994833125
20.449224612306153,1.0,85236907597.46825,528096608374.23883,294079.1991815278,2.90010825095993e-07,1.7968006752224966e-06,1.000577726270503e-12,-0.033297249680023316,-0.0017774026541685776,0.0005777262705031122
20.462231115557778,1.0,85236914175.86037,528096593674.2841,294079.1988497168,2.900108474783738e-07,1.7968006252072378e-06,1.0005777251415463e-12,-0.033297175072087216,-0.00177743044042348,0.0005777251415464793
20.475237618809405,1.0,85236920754.13013,528096578974.32983,294079.1985179129,2.9001086986033837e-07,1.7968005751919804e-06,1.0005777240126138e-12,-0.03329710046553885,-0.001777458226677575,0.00057772401261381
20.48824412206103,1.0,85236927332.27753,528096564274.376,294079.1981861158,2.9001089224188656e-07,1.7968005251767245e-06,1.0005777228837043e-12,-0.033297025860378214,-0.001777486012930862,0.0005777228837045102
20.501250625312657,1.0,85236933910.30255,528096549574.42255,294079.1978543258,2.900109146230184e-07,1.79680047516147e-06,1.000577721754819e-12,-0.03329695125660548,-0.0017775137991833418,0.000577721754819174
20.51425712856428,1.0,85236940488.20522,528096534874.46954,294079.1975225428,2.900109370037339e-07,1.796800425146217e-06,1.0005777206259574e-12,-0.03329687665422048,-0.0017775415854350137,0.0005777206259576032
20.52726363181591,1.0,85236947065.98553,528096520174.51697,294079.1971907667,2.9001095938403306e-07,1.7968003751309654e-06,1.0005777194971194e-12,-0.03329680205322304,-0.0017775693716858781,0.0005777194971196
20.540270135067534,1.0,85236953643.64348,528096505474.5648,294079.1968589976,2.9001098176391593e-07,1.7968003251157154e-06,1.0005777183683053e-12,-0.0332967274536135,-0.001777597157935935,0.0005777183683053624
20.55327663831916,1.0,85236960221.17908,528096490774.6131,294079.1965272354,2.9001100414338254e-07,1.7968002751004667e-06,1.0005777172395145e-12,-0.033296652855391524,-0.0017776249441851845,0.0005777172395146923
20.566283141570786,1.0,85236966798.59233,528096476074.6618,294079.1961954802,2.900110265224329e-07,1.7968002250852195e-06,1.0005777161107476e-12,-0.03329657825855711,-0.0017776527304336261,0.0005777161107477877
20.579289644822413,1.0,85236973375.88322,528096461374.71094,294079.19586373196,2.9001104890106685e-07,1.7968001750699738e-06,1.0005777149820046e-12,-0.03329650366311042,-0.00177768051668126,0.0005777149820046487
20.592296148074034,1.0,85236979953.05177,528096446674.7605,294079.19553199067,2.900110712792846e-07,1.7968001250547294e-06,1.000577713853285e-12,-0.03329642906905129,-0.0017777083029280867,0.0005777138532850772
20.605302651325662,1.0,85236986530.09798,528096431974.8105,294079.1952002564,2.900110936570861e-07,1.7968000750394866e-06,1.0005777127245893e-12,-0.03329635447637972,-0.0017777360891741056,0.0005777127245894693
20.618309154577286,1.0,85236993107.02184,528096417274.86084,294079.19486852904,2.900111160344713e-07,1.796800025024245e-06,1.000577711595917e-12,-0.03329627988509571,-0.0017777638754194322,0.0005777115959172309
20.631315657828914,1.0,85236999683.82336,528096402574.9117,294079.1945368087,2.9001113841144026e-07,1.7967999750090051e-06,1.000577710467269e-12,-0.03329620529519908,-0.001777791661663836,0.000577710467268956
20.644322161080538,1.0,85237006260.50255,528096387874.96295,294079.1942050953,2.90011160787993e-07,1.7967999249937666e-06,1.0005777093386442e-12,-0.03329613070669002,-0.0017778194479074322,0.0005777093386442486
20.657328664332166,1.0,85237012837.05939,528096373175.01465,294079.19387338887,2.9001118316412946e-07,1.7967998749785296e-06,1.0005777082100433e-12,-0.03329605611956851,-0.0017778472341502206,0.0005777082100433069
20.67033516758379,1.0,85237019413.49391,528096358475.0667,294079.19354168937,2.9001120553984974e-07,1.7967998249632938e-06,1.0005777070814658e-12,-0.033295981533834215,-0.001777875020392317,0.0005777070814659326
20.683341670835418,1.0,85237025989.80609,528096343775.11926,294079.19320999685,2.9001122791515376e-07,1.7967997749480598e-06,1.0005777059529122e-12,-0.03329590694948748,-0.0017779028066334903,0.0005777059529123239
20.696348174087042,1.0,85237032565.99594,528096329075.17224,294079.1928783113,2.9001125029004157e-07,1.796799724932827e-06,1.0005777048243823e-12,-0.03329583236652813,-0.0017779305928738562,0.0005777048243824807
20.70935467733867,1.0,85237039142.06348,528096314375.2256,294079.1925466327,2.900112726645132e-07,1.7967996749175956e-06,1.0005777036958761e-12,-0.03329575778495599,-0.0017779583791135297,0.000577703695876205
20.722361180590294,1.0,85237045718.00867,528096299675.2794,294079.19221496116,2.9001129503856856e-07,1.7967996249023658e-06,1.0005777025673938e-12,-0.033295683204771415,-0.0017779861653522803,0.000577702567393893
20.735367683841922,1.0,85237052293.83154,528096284975.3337,294079.1918832965,2.900113174122078e-07,1.7967995748871377e-06,1.0005777014389348e-12,-0.03329560862597405,-0.0017780139515902232,0.0005777014389349504
20.748374187093546,1.0,85237058869.5321,528096270275.3883,294079.19155163877,2.900113397854308e-07,1.7967995248719106e-06,1.0005777003104997e-12,-0.0332955340485639,-0.001778041737827474,0.0005777003104997732
20.761380690345174,1.0,85237065445.11035,528096255575.4434,294079.19121998805,2.900113621582377e-07,1.7967994748566852e-06,1.0005776991820883e-12,-0.03329545947254095,-0.0017780695240638019,0.0005776991820883617
20.774387193596798,1.0,85237072020.56627,528096240875.4989,294079.1908883443,2.900113845306284e-07,1.796799424841461e-06,1.0005776980537006e-12,-0.0332953848979054,-0.0017780973102994374,0.0005776980537007158
20.787393696848426,1.0,85237078595.89989,528096226175.5549,294079.1905567075,2.900114069026029e-07,1.7967993748262384e-06,1.0005776969253366e-12,-0.033295310324656886,-0.00177812509653415,0.0005776969253366373
20.800400200100047,1.0,85237085171.11119,528096211475.6112,294079.1902250777,2.900114292741613e-07,1.7967993248110173e-06,1.0005776957969962e-12,-0.03329523575279558,-0.0017781528827681705,0.0005776957969963244
20.813406703351674,1.0,85237091746.20018,528096196775.668,294079.18989345484,2.9001145164530354e-07,1.7967992747957976e-06,1.0005776946686796e-12,-0.03329516118232149,-0.0017781806690012679,0.0005776946686797771
20.8264132066033,1.0,85237098321.16687,528096182075.7252,294079.1895618389,2.9001147401602966e-07,1.7967992247805794e-06,1.0005776935403867e-12,-0.03329508661323444,-0.0017782084552336731,0.0005776935403867973
20.839419709854926,1.0,85237104896.01125,528096167375.7829,294079.18923022994,2.9001149638633963e-07,1.7967991747653627e-06,1.0005776924121172e-12,-0.0332950120455346,-0.0017782362414651553,0.000577692412117385
20.852426213106554,1.0,85237111470.73334,528096152675.84094,294079.188898628,2.900115187562335e-07,1.7967991247501473e-06,1.0005776912838717e-12,-0.03329493747922163,-0.0017782640276959452,0.0005776912838719362
20.86543271635818,1.0,85237118045.33311,528096137975.8994,294079.188567033,2.9001154112571125e-07,1.7967990747349333e-06,1.0005776901556499e-12,-0.03329486291429587,-0.0017782918139259277,0.000577690155650055
20.878439219609806,1.0,85237124619.8106,528096123275.9584,294079.18823544495,2.9001156349477285e-07,1.796799024719721e-06,1.0005776890274518e-12,-0.03329478835075715,-0.0017783196001549873,0.0005776890274519393
20.89144572286143,1.0,85237131194.16579,528096108576.0177,294079.18790386384,2.900115858634184e-07,1.7967989747045099e-06,1.0005776878992773e-12,-0.0332947137886053,-0.0017783473863833546,0.0005776878992773912
20.904452226113058,1.0,85237137768.39868,528096093876.07745,294079.1875722897,2.9001160823164784e-07,1.7967989246893004e-06,1.0005776867711265e-12,-0.03329463922784049,-0.001778375172610914,0.0005776867711266085
20.917458729364682,1.0,85237144342.50928,528096079176.1377,294079.18724072253,2.900116305994612e-07,1.7967988746740924e-06,1.0005776856429994e-12,-0.033294564668462714,-0.001778402958837551,0.0005776856429993935
20.93046523261631,1.0,85237150916.4976,528096064476.1983,294079.1869091623,2.900116529668585e-07,1.7967988246588856e-06,1.0005776845148959e-12,-0.033294490110471635,-0.0017784307450634954,0.0005776845148959439
20.943471735867934,1.0,85237157490.36363,528096049776.25934,294079.1865776091,2.9001167533383975e-07,1.7967987746436806e-06,1.0005776833868162e-12,-0.0332944155538676,-0.0017784585312886321,0.0005776833868162599
20.956478239119562,1.0,85237164064.10738,528096035076.3208,294079.18624606286,2.900116977004049e-07,1.7967987246284768e-06,1.0005776822587601e-12,-0.033294340998650425,-0.0017784863175129616,0.0005776822587603414
20.969484742371186,1.0,85237170637.72884,528096020376.3827,294079.18591452355,2.9001172006655395e-07,1.7967986746132743e-06,1.000577681130728e-12,-0.033294266444820114,-0.0017785141037364833,0.0005776811307279905
20.982491245622814,1.0,85237177211.22803,528096005676.44507,294079.18558299117,2.9001174243228703e-07,1.7967986245980736e-06,1.0005776800027191e-12,-0.0332941918923765,-0.001778541889959082,0.000577680002719207
20.99549774887444,1.0,85237183784.60493,528095990976.5078,294079.18525146577,2.9001176479760406e-07,1.7967985745828743e-06,1.0005776788747341e-12,-0.033294117341319755,-0.0017785696761809884,0.0005776788747341891
21.008504252126066,1.0,85237190357.85957,528095976276.571,294079.1849199473,2.900117871625051e-07,1.7967985245676762e-06,1.0005776777467726e-12,-0.0332940427916497,-0.0017785974624020874,0.0005776777467727388
21.021510755377687,1.0,85237196930.99193,528095961576.6346,294079.18458843586,2.9001180952699006e-07,1.7967984745524796e-06,1.0005776766188351e-12,-0.033293968243366515,-0.0017786252486223788,0.000577676618835252
21.034517258629315,1.0,85237203504.00203,528095946876.6986,294079.18425693136,2.9001183189105903e-07,1.7967984245372847e-06,1.0005776754909212e-12,-0.033293893696469845,-0.0017786530348418625,0.0005776754909213327
21.04752376188094,1.0,85237210076.88985,528095932176.76306,294079.1839254338,2.90011854254712e-07,1.7967983745220911e-06,1.0005776743630308e-12,-0.033293819150960045,-0.0017786808210605385,0.000577674363030981
21.060530265132567,1.0,85237216649.65541,528095917476.82794,294079.1835939432,2.90011876617949e-07,1.7967983245068988e-06,1.0005776732351644e-12,-0.03329374460683677,-0.0017787086072784072,0.0005776732351643948
21.07353676838419,1.0,85237223222.2987,528095902776.89325,294079.1832624596,2.9001189898076996e-07,1.7967982744917081e-06,1.0005776721073214e-12,-0.03329367006410018,-0.0017787363934954681,0.0005776721073215741
21.08654327163582,1.0,85237229794.81975,528095888076.959,294079.1829309829,2.9001192134317494e-07,1.796798224476519e-06,1.0005776709795022e-12,-0.033293595522750116,-0.0017787641797117216,0.000577670979502321
21.099549774887443,1.0,85237236367.21852,528095873377.02515,294079.1825995132,2.90011943705164e-07,1.796798174461331e-06,1.0005776698517067e-12,-0.03329352098278675,-0.0017787919659271673,0.0005776698517068334
21.11255627813907,1.0,85237242939.49504,528095858677.09174,294079.1822680505,2.90011966066737e-07,1.7967981244461448e-06,1.000577668723935e-12,-0.033293446444209895,-0.0017788197521418055,0.0005776687239351113
21.125562781390695,1.0,85237249511.6493,528095843977.15875,294079.1819365947,2.9001198842789415e-07,1.7967980744309599e-06,1.0005776675961869e-12,-0.033293371907019566,-0.001778847538355636,0.0005776675961869568
21.138569284642323,1.0,85237256083.68132,528095829277.22614,294079.18160514586,2.900120107886353e-07,1.7967980244157762e-06,1.0005776664684622e-12,-0.03329329737121575,-0.0017788753245687745,0.0005776664684623697
21.151575787893947,1.0,85237262655.59108,528095814577.294,294079.181273704,2.9001203314896044e-07,1.7967979744005942e-06,1.0005776653407614e-12,-0.03329322283679846,-0.00177890311078099,0.0005776653407615482
21.164582291145575,1.0,85237269227.3786,528095799877.3623,294079.1809422691,2.9001205550886974e-07,1.7967979243854137e-06,1.0005776642130844e-12,-0.03329314830376752,-0.0017789308969923976,0.0005776642130844923
21.1775887943972,1.0,85237275799.04387,528095785177.431,294079.18061084114,2.900120778683631e-07,1.7967978743702345e-06,1.0005776630854308e-12,-0.0332930737721231,-0.0017789586832029978,0.0005776630854310039
21.190595297648827,1.0,85237282370.5869,528095770477.5002,294079.18027942016,2.900121002274405e-07,1.796797824355057e-06,1.0005776619578011e-12,-0.033292999241865025,-0.0017789864694127905,0.000577661957801281
21.20360180090045,1.0,85237288942.00769,528095755777.5697,294079.1799480061,2.90012122586102e-07,1.7967977743398805e-06,1.000577660830195e-12,-0.0332929247129933,-0.0017790142556218908,0.0005776608301951257
21.21660830415208,1.0,85237295513.30624,528095741077.6397,294079.17961659905,2.9001214494434765e-07,1.796797724324706e-06,1.0005776597026125e-12,-0.03329285018550791,-0.0017790420418300683,0.0005776597026127358
21.2296148074037,1.0,85237302084.48256,528095726377.71014,294079.179285199,2.900121673021773e-07,1.7967976743095327e-06,1.000577658575054e-12,-0.033292775659408885,-0.0017790698280374382,0.0005776585750541116
